
ID = 40407
Name = "Treetop 7"
Description = "This house has one bed."
RentOffset = 0
Area = 404
GuildHouse = false
Exit = [32642,31657,6]
Center = [32638,31657,6]
Fields = {[32636,31656,6],[32637,31656,6],[32638,31656,6],[32639,31656,6],[32640,31656,6],[32636,31657,6],[32637,31657,6],[32638,31657,6],[32639,31657,6],[32640,31657,6],[32641,31657,6],[32636,31658,6],[32637,31658,6],[32638,31658,6],[32639,31658,6],[32640,31658,6]}

ID = 40408
Name = "Treetop 8"
Description = "This house has one bed."
RentOffset = 0
Area = 404
GuildHouse = false
Exit = [32628,31654,6]
Center = [32628,31650,6]
Fields = {[32627,31648,6],[32628,31648,6],[32629,31648,6],[32627,31649,6],[32628,31649,6],[32629,31649,6],[32627,31650,6],[32628,31650,6],[32629,31650,6],[32627,31651,6],[32628,31651,6],[32629,31651,6],[32627,31652,6],[32628,31652,6],[32629,31652,6],[32628,31653,6]}

ID = 40409
Name = "Treetop 9"
Description = "This house has two beds."
RentOffset = 100
Area = 404
GuildHouse = false
Exit = [32624,31654,6]
Center = [32623,31650,6]
Fields = {[32622,31648,6],[32623,31648,6],[32624,31648,6],[32625,31648,6],[32622,31649,6],[32623,31649,6],[32624,31649,6],[32625,31649,6],[32622,31650,6],[32623,31650,6],[32624,31650,6],[32625,31650,6],[32622,31651,6],[32623,31651,6],[32624,31651,6],[32625,31651,6],[32622,31652,6],[32623,31652,6],[32624,31652,6],[32625,31652,6],[32624,31653,6]}

ID = 40410
Name = "Treetop 10"
Description = "This house has two beds."
RentOffset = 100
Area = 404
GuildHouse = false
Exit = [32626,31656,6]
Center = [32626,31657,6]
Fields = {[32626,31657,6],[32624,31658,6],[32625,31658,6],[32626,31658,6],[32627,31658,6],[32628,31658,6],[32624,31659,6],[32625,31659,6],[32626,31659,6],[32627,31659,6],[32628,31659,6],[32624,31660,6],[32625,31660,6],[32626,31660,6],[32627,31660,6],[32628,31660,6],[32624,31661,6],[32625,31661,6],[32626,31661,6],[32627,31661,6],[32628,31661,6]}

ID = 40411
Name = "Treetop 11"
Description = "This house has two beds."
RentOffset = 100
Area = 404
GuildHouse = false
Exit = [32688,31642,6]
Center = [32691,31643,6]
Fields = {[32690,31641,6],[32691,31641,6],[32692,31641,6],[32689,31642,6],[32690,31642,6],[32691,31642,6],[32692,31642,6],[32690,31643,6],[32691,31643,6],[32692,31643,6],[32690,31644,6],[32691,31644,6],[32692,31644,6],[32690,31645,6],[32691,31645,6],[32692,31645,6]}

ID = 40412
Name = "Treetop 12 (Shop)"
Description = "This shop has one bed."
RentOffset = 0
Area = 404
GuildHouse = false
Exit = [32681,31675,6]
Center = [32677,31674,6]
Fields = {[32676,31671,6],[32677,31671,6],[32678,31671,6],[32679,31671,6],[32675,31672,6],[32676,31672,6],[32677,31672,6],[32678,31672,6],[32679,31672,6],[32676,31673,6],[32678,31673,6],[32675,31674,6],[32676,31674,6],[32677,31674,6],[32678,31674,6],[32679,31674,6],[32675,31675,6],[32676,31675,6],[32677,31675,6],[32678,31675,6],[32679,31675,6],[32680,31675,6],[32675,31676,6],[32676,31676,6],[32677,31676,6],[32678,31676,6],[32679,31676,6]}

ID = 40413
Name = "Treetop 13"
Description = "This house has two beds."
RentOffset = 100
Area = 404
GuildHouse = false
Exit = [32713,31665,6]
Center = [32713,31661,6]
Fields = {[32711,31659,6],[32712,31659,6],[32713,31659,6],[32714,31659,6],[32715,31659,6],[32711,31660,6],[32712,31660,6],[32713,31660,6],[32714,31660,6],[32715,31660,6],[32711,31661,6],[32712,31661,6],[32713,31661,6],[32714,31661,6],[32715,31661,6],[32711,31662,6],[32712,31662,6],[32713,31662,6],[32714,31662,6],[32715,31662,6],[32711,31663,6],[32712,31663,6],[32713,31663,6],[32714,31663,6],[32715,31663,6],[32713,31664,6]}

ID = 40501
Name = "Coastwood 1"
Description = "This house has two beds."
RentOffset = 100
Area = 405
GuildHouse = false
Exit = [32647,31603,6]
Center = [32643,31602,6]
Fields = {[32641,31601,6],[32642,31601,6],[32643,31601,6],[32644,31601,6],[32645,31601,6],[32641,31602,6],[32642,31602,6],[32643,31602,6],[32644,31602,6],[32645,31602,6],[32641,31603,6],[32642,31603,6],[32643,31603,6],[32644,31603,6],[32645,31603,6],[32646,31603,6]}

ID = 40502
Name = "Coastwood 2"
Description = "This house has two beds."
RentOffset = 100
Area = 405
GuildHouse = false
Exit = [32647,31599,6]
Center = [32643,31598,6]
Fields = {[32641,31597,6],[32642,31597,6],[32643,31597,6],[32644,31597,6],[32645,31597,6],[32641,31598,6],[32642,31598,6],[32643,31598,6],[32644,31598,6],[32645,31598,6],[32641,31599,6],[32642,31599,6],[32643,31599,6],[32644,31599,6],[32645,31599,6],[32646,31599,6]}

ID = 40503
Name = "Coastwood 3"
Description = "This house has two beds."
RentOffset = 100
Area = 405
GuildHouse = false
Exit = [32668,31612,6]
Center = [32667,31608,6]
Fields = {[32666,31605,6],[32667,31605,6],[32668,31605,6],[32666,31606,6],[32667,31606,6],[32668,31606,6],[32666,31607,6],[32667,31607,6],[32668,31607,6],[32665,31608,6],[32666,31608,6],[32667,31608,6],[32668,31608,6],[32665,31609,6],[32666,31609,6],[32667,31609,6],[32668,31609,6],[32665,31610,6],[32666,31610,6],[32667,31610,6],[32668,31610,6],[32668,31611,6]}

ID = 40504
Name = "Coastwood 4"
Description = "This house has two beds."
RentOffset = 100
Area = 405
GuildHouse = false
Exit = [32671,31612,6]
Center = [32671,31608,6]
Fields = {[32670,31605,6],[32671,31605,6],[32670,31606,6],[32671,31606,6],[32670,31607,6],[32671,31607,6],[32670,31608,6],[32671,31608,6],[32672,31608,6],[32673,31608,6],[32670,31609,6],[32671,31609,6],[32672,31609,6],[32673,31609,6],[32670,31610,6],[32671,31610,6],[32672,31610,6],[32673,31610,6],[32671,31611,6]}

ID = 40505
Name = "Coastwood 5"
Description = "This house has two beds."
RentOffset = 100
Area = 405
GuildHouse = false
Exit = [32676,31592,6]
Center = [32677,31588,6]
Fields = {[32675,31586,6],[32676,31586,6],[32677,31586,6],[32678,31586,6],[32679,31586,6],[32675,31587,6],[32676,31587,6],[32677,31587,6],[32678,31587,6],[32679,31587,6],[32675,31588,6],[32676,31588,6],[32677,31588,6],[32678,31588,6],[32679,31588,6],[32675,31589,6],[32676,31589,6],[32677,31589,6],[32678,31589,6],[32679,31589,6],[32675,31590,6],[32676,31590,6],[32677,31590,6],[32678,31590,6],[32679,31590,6],[32676,31591,6]}

ID = 40506
Name = "Coastwood 6 (Shop)"
Description = "This shop has one bed."
RentOffset = 0
Area = 405
GuildHouse = false
Exit = [32691,31592,6]
Center = [32687,31589,6]
Fields = {[32690,31586,6],[32691,31586,6],[32692,31586,6],[32687,31587,6],[32688,31587,6],[32689,31587,6],[32690,31587,6],[32691,31587,6],[32692,31587,6],[32686,31588,6],[32687,31588,6],[32688,31588,6],[32690,31588,6],[32691,31588,6],[32692,31588,6],[32686,31589,6],[32687,31589,6],[32688,31589,6],[32690,31589,6],[32691,31589,6],[32692,31589,6],[32686,31590,6],[32687,31590,6],[32688,31590,6],[32690,31590,6],[32691,31590,6],[32692,31590,6],[32688,31591,6],[32691,31591,6]}

ID = 40507
Name = "Coastwood 7"
Description = "This house has one bed."
RentOffset = 0
Area = 405
GuildHouse = false
Exit = [32695,31592,6]
Center = [32695,31589,6]
Fields = {[32694,31587,6],[32695,31587,6],[32694,31588,6],[32695,31588,6],[32696,31588,6],[32694,31589,6],[32695,31589,6],[32696,31589,6],[32694,31590,6],[32695,31590,6],[32696,31590,6],[32695,31591,6]}

ID = 40508
Name = "Coastwood 8"
Description = "This house has two beds."
RentOffset = 100
Area = 405
GuildHouse = false
Exit = [32690,31600,6]
Center = [32693,31601,6]
Fields = {[32692,31599,6],[32693,31599,6],[32694,31599,6],[32695,31599,6],[32691,31600,6],[32692,31600,6],[32693,31600,6],[32694,31600,6],[32695,31600,6],[32692,31601,6],[32693,31601,6],[32694,31601,6],[32695,31601,6],[32692,31602,6],[32693,31602,6],[32694,31602,6],[32695,31602,6],[32692,31603,6],[32693,31603,6],[32694,31603,6],[32695,31603,6]}

ID = 40509
Name = "Coastwood 9"
Description = "This house has one bed."
RentOffset = 0
Area = 405
GuildHouse = false
Exit = [32688,31614,6]
Center = [32686,31611,6]
Fields = {[32685,31609,6],[32686,31609,6],[32687,31609,6],[32688,31609,6],[32685,31610,6],[32686,31610,6],[32687,31610,6],[32688,31610,6],[32685,31611,6],[32686,31611,6],[32687,31611,6],[32688,31611,6],[32685,31612,6],[32686,31612,6],[32687,31612,6],[32688,31612,6],[32688,31613,6]}

ID = 40510
Name = "Coastwood 10"
Description = "This house has three beds."
RentOffset = 200
Area = 405
GuildHouse = false
Exit = [32717,31621,6]
Center = [32718,31617,6]
Fields = {[32716,31615,6],[32717,31615,6],[32718,31615,6],[32719,31615,6],[32720,31615,6],[32716,31616,6],[32717,31616,6],[32718,31616,6],[32719,31616,6],[32720,31616,6],[32716,31617,6],[32717,31617,6],[32718,31617,6],[32719,31617,6],[32720,31617,6],[32716,31618,6],[32717,31618,6],[32718,31618,6],[32719,31618,6],[32720,31618,6],[32716,31619,6],[32717,31619,6],[32718,31619,6],[32719,31619,6],[32720,31619,6],[32717,31620,6]}

ID = 40611
Name = "Shadow Caves 1"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31672,8]
Center = [32651,31672,8]
Fields = {[32650,31671,8],[32651,31671,8],[32652,31671,8],[32650,31672,8],[32651,31672,8],[32652,31672,8],[32653,31672,8],[32650,31673,8],[32651,31673,8],[32652,31673,8]}

ID = 40612
Name = "Shadow Caves 2"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31672,8]
Center = [32659,31672,8]
Fields = {[32658,31671,8],[32659,31671,8],[32660,31671,8],[32657,31672,8],[32658,31672,8],[32659,31672,8],[32660,31672,8],[32658,31673,8],[32659,31673,8],[32660,31673,8]}

ID = 40613
Name = "Shadow Caves 3"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31676,8]
Center = [32651,31676,8]
Fields = {[32650,31675,8],[32651,31675,8],[32652,31675,8],[32650,31676,8],[32651,31676,8],[32652,31676,8],[32653,31676,8],[32650,31677,8],[32651,31677,8],[32652,31677,8]}

ID = 40614
Name = "Shadow Caves 4"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31676,8]
Center = [32659,31676,8]
Fields = {[32658,31675,8],[32659,31675,8],[32660,31675,8],[32657,31676,8],[32658,31676,8],[32659,31676,8],[32660,31676,8],[32658,31677,8],[32659,31677,8],[32660,31677,8]}

ID = 40621
Name = "Shadow Caves 11"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31664,9]
Center = [32651,31664,9]
Fields = {[32650,31663,9],[32651,31663,9],[32652,31663,9],[32650,31664,9],[32651,31664,9],[32652,31664,9],[32653,31664,9],[32650,31665,9],[32651,31665,9],[32652,31665,9]}

ID = 40622
Name = "Shadow Caves 12"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31664,9]
Center = [32659,31664,9]
Fields = {[32658,31663,9],[32659,31663,9],[32660,31663,9],[32657,31664,9],[32658,31664,9],[32659,31664,9],[32660,31664,9],[32658,31665,9],[32659,31665,9],[32660,31665,9]}

ID = 40623
Name = "Shadow Caves 13"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31668,9]
Center = [32651,31668,9]
Fields = {[32650,31667,9],[32651,31667,9],[32652,31667,9],[32650,31668,9],[32651,31668,9],[32652,31668,9],[32653,31668,9],[32650,31669,9],[32651,31669,9],[32652,31669,9]}

ID = 40624
Name = "Shadow Caves 14"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31668,9]
Center = [32659,31668,9]
Fields = {[32658,31667,9],[32659,31667,9],[32660,31667,9],[32657,31668,9],[32658,31668,9],[32659,31668,9],[32660,31668,9],[32658,31669,9],[32659,31669,9],[32660,31669,9]}

ID = 40625
Name = "Shadow Caves 15"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31672,9]
Center = [32651,31672,9]
Fields = {[32650,31671,9],[32651,31671,9],[32652,31671,9],[32650,31672,9],[32651,31672,9],[32652,31672,9],[32653,31672,9],[32650,31673,9],[32651,31673,9],[32652,31673,9]}

ID = 40626
Name = "Shadow Caves 16"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31672,9]
Center = [32659,31672,9]
Fields = {[32658,31671,9],[32659,31671,9],[32660,31671,9],[32657,31672,9],[32658,31672,9],[32659,31672,9],[32660,31672,9],[32658,31673,9],[32659,31673,9],[32660,31673,9]}

ID = 40627
Name = "Shadow Caves 17"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31676,9]
Center = [32651,31676,9]
Fields = {[32650,31675,9],[32651,31675,9],[32652,31675,9],[32650,31676,9],[32651,31676,9],[32652,31676,9],[32653,31676,9],[32650,31677,9],[32651,31677,9],[32652,31677,9]}

ID = 40628
Name = "Shadow Caves 18"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31676,9]
Center = [32659,31676,9]
Fields = {[32658,31675,9],[32659,31675,9],[32660,31675,9],[32657,31676,9],[32658,31676,9],[32659,31676,9],[32660,31676,9],[32658,31677,9],[32659,31677,9],[32660,31677,9]}

ID = 40631
Name = "Shadow Caves 21"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31664,10]
Center = [32651,31664,10]
Fields = {[32650,31663,10],[32651,31663,10],[32652,31663,10],[32650,31664,10],[32651,31664,10],[32652,31664,10],[32653,31664,10],[32650,31665,10],[32651,31665,10],[32652,31665,10]}

ID = 40632
Name = "Shadow Caves 22"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31664,10]
Center = [32659,31664,10]
Fields = {[32658,31663,10],[32659,31663,10],[32660,31663,10],[32657,31664,10],[32658,31664,10],[32659,31664,10],[32660,31664,10],[32658,31665,10],[32659,31665,10],[32660,31665,10]}

ID = 40633
Name = "Shadow Caves 23"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31668,10]
Center = [32651,31668,10]
Fields = {[32650,31667,10],[32651,31667,10],[32652,31667,10],[32650,31668,10],[32651,31668,10],[32652,31668,10],[32653,31668,10],[32650,31669,10],[32651,31669,10],[32652,31669,10]}

ID = 40634
Name = "Shadow Caves 24"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31668,10]
Center = [32659,31668,10]
Fields = {[32658,31667,10],[32659,31667,10],[32660,31667,10],[32657,31668,10],[32658,31668,10],[32659,31668,10],[32660,31668,10],[32658,31669,10],[32659,31669,10],[32660,31669,10]}

ID = 40635
Name = "Shadow Caves 25"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31672,10]
Center = [32651,31672,10]
Fields = {[32650,31671,10],[32651,31671,10],[32652,31671,10],[32650,31672,10],[32651,31672,10],[32652,31672,10],[32653,31672,10],[32650,31673,10],[32651,31673,10],[32652,31673,10]}

ID = 40636
Name = "Shadow Caves 26"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31672,10]
Center = [32659,31672,10]
Fields = {[32658,31671,10],[32659,31671,10],[32660,31671,10],[32657,31672,10],[32658,31672,10],[32659,31672,10],[32660,31672,10],[32658,31673,10],[32659,31673,10],[32660,31673,10]}

ID = 40637
Name = "Shadow Caves 27"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32654,31676,10]
Center = [32651,31676,10]
Fields = {[32650,31675,10],[32651,31675,10],[32652,31675,10],[32650,31676,10],[32651,31676,10],[32652,31676,10],[32653,31676,10],[32650,31677,10],[32651,31677,10],[32652,31677,10]}

ID = 40638
Name = "Shadow Caves 28"
Description = "This house has one bed."
RentOffset = 0
Area = 406
GuildHouse = false
Exit = [32656,31676,10]
Center = [32659,31676,10]
Fields = {[32658,31675,10],[32659,31675,10],[32660,31675,10],[32657,31676,10],[32658,31676,10],[32659,31676,10],[32660,31676,10],[32658,31677,10],[32659,31677,10],[32660,31677,10]}

ID = 45001
Name = "Haggler's Hangout 1"
Description = "This house has two beds."
RentOffset = 100
Area = 450
GuildHouse = false
Exit = [32593,32759,7]
Center = [32589,32758,7]
Fields = {[32587,32756,7],[32588,32756,7],[32589,32756,7],[32590,32756,7],[32591,32756,7],[32587,32757,7],[32588,32757,7],[32589,32757,7],[32590,32757,7],[32591,32757,7],[32587,32758,7],[32588,32758,7],[32589,32758,7],[32590,32758,7],[32591,32758,7],[32587,32759,7],[32588,32759,7],[32589,32759,7],[32590,32759,7],[32591,32759,7],[32592,32759,7],[32587,32760,7],[32588,32760,7],[32589,32760,7],[32590,32760,7],[32591,32760,7]}

ID = 45002
Name = "Haggler's Hangout 2"
Description = "This house has one bed."
RentOffset = 0
Area = 450
GuildHouse = false
Exit = [32601,32761,7]
Center = [32600,32757,7]
Fields = {[32598,32755,7],[32599,32755,7],[32600,32755,7],[32601,32755,7],[32602,32755,7],[32598,32756,7],[32599,32756,7],[32600,32756,7],[32601,32756,7],[32602,32756,7],[32598,32757,7],[32599,32757,7],[32600,32757,7],[32601,32757,7],[32602,32757,7],[32598,32758,7],[32599,32758,7],[32600,32758,7],[32601,32758,7],[32602,32758,7],[32598,32759,7],[32599,32759,7],[32600,32759,7],[32601,32759,7],[32602,32759,7],[32601,32760,7]}

ID = 45003
Name = "Haggler's Hangout 3"
Description = "This house has four beds."
RentOffset = 300
Area = 450
GuildHouse = false
Exit = [32612,32739,7]
Center = [32608,32739,7]
Fields = {[32605,32736,4],[32606,32736,4],[32607,32736,4],[32608,32736,4],[32609,32736,4],[32610,32736,4],[32605,32737,4],[32606,32737,4],[32607,32737,4],[32608,32737,4],[32609,32737,4],[32610,32737,4],[32605,32738,4],[32606,32738,4],[32607,32738,4],[32608,32738,4],[32609,32738,4],[32610,32738,4],[32605,32739,4],[32606,32739,4],[32607,32739,4],[32608,32739,4],[32609,32739,4],[32610,32739,4],[32605,32740,4],[32606,32740,4],[32607,32740,4],[32608,32740,4],[32609,32740,4],[32610,32740,4],[32605,32741,4],[32606,32741,4],[32607,32741,4],[32608,32741,4],[32609,32741,4],[32610,32741,4],[32605,32736,5],[32606,32736,5],[32607,32736,5],[32608,32736,5],[32609,32736,5],[32610,32736,5],[32605,32737,5],[32606,32737,5],[32607,32737,5],[32608,32737,5],[32609,32737,5],[32610,32737,5],[32605,32738,5],[32606,32738,5],[32607,32738,5],[32608,32738,5],[32609,32738,5],[32610,32738,5],[32605,32739,5],[32606,32739,5],[32607,32739,5],[32608,32739,5],[32609,32739,5],[32610,32739,5],[32605,32740,5],[32606,32740,5],[32607,32740,5],[32608,32740,5],[32609,32740,5],[32610,32740,5],[32605,32741,5],[32606,32741,5],[32607,32741,5],[32608,32741,5],[32609,32741,5],[32610,32741,5],[32605,32736,6],[32606,32736,6],[32607,32736,6],[32608,32736,6],[32609,32736,6],[32610,32736,6],[32605,32737,6],[32606,32737,6],[32607,32737,6],[32608,32737,6],[32609,32737,6],[32610,32737,6],[32605,32738,6],[32606,32738,6],[32607,32738,6],[32608,32738,6],[32609,32738,6],[32610,32738,6],[32605,32739,6],[32606,32739,6],[32607,32739,6],[32608,32739,6],[32609,32739,6],[32610,32739,6],[32605,32740,6],[32606,32740,6],[32607,32740,6],[32608,32740,6],[32609,32740,6],[32610,32740,6],[32605,32741,6],[32606,32741,6],[32607,32741,6],[32608,32741,6],[32609,32741,6],[32610,32741,6],[32605,32736,7],[32606,32736,7],[32607,32736,7],[32608,32736,7],[32609,32736,7],[32610,32736,7],[32605,32737,7],[32606,32737,7],[32607,32737,7],[32608,32737,7],[32609,32737,7],[32610,32737,7],[32605,32738,7],[32606,32738,7],[32607,32738,7],[32608,32738,7],[32609,32738,7],[32610,32738,7],[32605,32739,7],[32606,32739,7],[32607,32739,7],[32608,32739,7],[32609,32739,7],[32610,32739,7],[32611,32739,7],[32605,32740,7],[32606,32740,7],[32607,32740,7],[32608,32740,7],[32609,32740,7],[32610,32740,7],[32605,32741,7],[32606,32741,7],[32607,32741,7],[32608,32741,7],[32609,32741,7],[32610,32741,7]}

ID = 45004
Name = "Haggler's Hangout 4a"
Description = "This house has one bed."
RentOffset = 0
Area = 450
GuildHouse = false
Exit = [32616,32752,7]
Center = [32612,32750,7]
Fields = {[32609,32748,7],[32610,32748,7],[32611,32748,7],[32612,32748,7],[32613,32748,7],[32614,32748,7],[32609,32749,7],[32610,32749,7],[32611,32749,7],[32612,32749,7],[32613,32749,7],[32614,32749,7],[32609,32750,7],[32610,32750,7],[32611,32750,7],[32612,32750,7],[32613,32750,7],[32614,32750,7],[32609,32751,7],[32610,32751,7],[32611,32751,7],[32612,32751,7],[32613,32751,7],[32614,32751,7],[32609,32752,7],[32610,32752,7],[32611,32752,7],[32612,32752,7],[32613,32752,7],[32614,32752,7],[32615,32752,7],[32609,32753,7],[32610,32753,7],[32611,32753,7],[32612,32753,7],[32613,32753,7],[32614,32753,7]}

ID = 45005
Name = "Haggler's Hangout 4b"
Description = "This house has one bed."
RentOffset = 0
Area = 450
GuildHouse = false
Exit = [32616,32758,7]
Center = [32612,32757,7]
Fields = {[32609,32755,7],[32610,32755,7],[32611,32755,7],[32612,32755,7],[32613,32755,7],[32614,32755,7],[32609,32756,7],[32610,32756,7],[32611,32756,7],[32612,32756,7],[32613,32756,7],[32614,32756,7],[32609,32757,7],[32610,32757,7],[32611,32757,7],[32612,32757,7],[32613,32757,7],[32614,32757,7],[32609,32758,7],[32610,32758,7],[32611,32758,7],[32612,32758,7],[32613,32758,7],[32614,32758,7],[32615,32758,7],[32609,32759,7],[32610,32759,7],[32611,32759,7],[32612,32759,7],[32613,32759,7],[32614,32759,7]}

ID = 45006
Name = "Haggler's Hangout 5"
Description = "This house has one bed."
RentOffset = 0
Area = 450
GuildHouse = false
Exit = [32630,32757,7]
Center = [32634,32758,7]
Fields = {[32632,32756,7],[32633,32756,7],[32634,32756,7],[32635,32756,7],[32636,32756,7],[32631,32757,7],[32632,32757,7],[32633,32757,7],[32634,32757,7],[32635,32757,7],[32636,32757,7],[32632,32758,7],[32633,32758,7],[32634,32758,7],[32635,32758,7],[32636,32758,7],[32632,32759,7],[32633,32759,7],[32634,32759,7],[32635,32759,7],[32636,32759,7],[32632,32760,7],[32633,32760,7],[32634,32760,7],[32635,32760,7],[32636,32760,7],[32632,32761,7],[32633,32761,7],[32634,32761,7],[32635,32761,7],[32636,32761,7]}

ID = 45007
Name = "Haggler's Hangout 6"
Description = "This house has four beds."
RentOffset = 300
Area = 450
GuildHouse = false
Exit = [32638,32750,7]
Center = [32643,32746,7]
Fields = {[32640,32741,6],[32641,32741,6],[32642,32741,6],[32643,32741,6],[32644,32741,6],[32645,32741,6],[32640,32742,6],[32641,32742,6],[32642,32742,6],[32643,32742,6],[32644,32742,6],[32645,32742,6],[32640,32743,6],[32641,32743,6],[32642,32743,6],[32643,32743,6],[32644,32743,6],[32645,32743,6],[32640,32744,6],[32641,32744,6],[32642,32744,6],[32643,32744,6],[32644,32744,6],[32645,32744,6],[32640,32745,6],[32641,32745,6],[32642,32745,6],[32643,32745,6],[32644,32745,6],[32645,32745,6],[32643,32746,6],[32640,32747,6],[32641,32747,6],[32642,32747,6],[32643,32747,6],[32644,32747,6],[32645,32747,6],[32640,32748,6],[32641,32748,6],[32642,32748,6],[32643,32748,6],[32644,32748,6],[32645,32748,6],[32640,32749,6],[32641,32749,6],[32642,32749,6],[32643,32749,6],[32644,32749,6],[32645,32749,6],[32640,32750,6],[32641,32750,6],[32642,32750,6],[32643,32750,6],[32644,32750,6],[32645,32750,6],[32640,32751,6],[32641,32751,6],[32642,32751,6],[32643,32751,6],[32644,32751,6],[32645,32751,6],[32640,32741,7],[32641,32741,7],[32642,32741,7],[32643,32741,7],[32644,32741,7],[32645,32741,7],[32640,32742,7],[32641,32742,7],[32642,32742,7],[32643,32742,7],[32644,32742,7],[32645,32742,7],[32640,32743,7],[32641,32743,7],[32642,32743,7],[32643,32743,7],[32644,32743,7],[32645,32743,7],[32640,32744,7],[32641,32744,7],[32642,32744,7],[32643,32744,7],[32644,32744,7],[32645,32744,7],[32640,32745,7],[32641,32745,7],[32642,32745,7],[32643,32745,7],[32644,32745,7],[32645,32745,7],[32643,32746,7],[32640,32747,7],[32641,32747,7],[32642,32747,7],[32643,32747,7],[32644,32747,7],[32645,32747,7],[32640,32748,7],[32641,32748,7],[32642,32748,7],[32643,32748,7],[32644,32748,7],[32645,32748,7],[32640,32749,7],[32641,32749,7],[32642,32749,7],[32643,32749,7],[32644,32749,7],[32645,32749,7],[32639,32750,7],[32640,32750,7],[32641,32750,7],[32642,32750,7],[32643,32750,7],[32644,32750,7],[32645,32750,7],[32640,32751,7],[32641,32751,7],[32642,32751,7],[32643,32751,7],[32644,32751,7],[32645,32751,7]}

ID = 46001
Name = "Banana Bay 1"
Description = "This house has one bed."
RentOffset = 0
Area = 460
GuildHouse = false
Exit = [32553,32799,6]
Center = [32553,32796,6]
Fields = {[32552,32795,6],[32553,32795,6],[32554,32795,6],[32552,32796,6],[32553,32796,6],[32554,32796,6],[32552,32797,6],[32553,32797,6],[32554,32797,6],[32553,32798,6]}

ID = 46002
Name = "Banana Bay 2"
Description = "This house has one bed."
RentOffset = 0
Area = 460
GuildHouse = false
Exit = [32550,32803,6]
Center = [32547,32803,6]
Fields = {[32545,32801,6],[32546,32801,6],[32547,32801,6],[32548,32801,6],[32545,32802,6],[32546,32802,6],[32547,32802,6],[32548,32802,6],[32545,32803,6],[32546,32803,6],[32547,32803,6],[32548,32803,6],[32549,32803,6],[32545,32804,6],[32546,32804,6],[32547,32804,6],[32548,32804,6]}

ID = 46003
Name = "Banana Bay 3"
Description = "This house has one bed."
RentOffset = 0
Area = 460
GuildHouse = false
Exit = [32561,32805,6]
Center = [32558,32805,6]
Fields = {[32557,32804,6],[32558,32804,6],[32559,32804,6],[32557,32805,6],[32558,32805,6],[32559,32805,6],[32560,32805,6],[32557,32806,6],[32558,32806,6],[32559,32806,6]}

ID = 46004
Name = "Banana Bay 4"
Description = "This house has one bed."
RentOffset = 0
Area = 460
GuildHouse = false
Exit = [32556,32814,6]
Center = [32553,32814,6]
Fields = {[32552,32813,6],[32553,32813,6],[32554,32813,6],[32552,32814,6],[32553,32814,6],[32554,32814,6],[32555,32814,6],[32552,32815,6],[32553,32815,6],[32554,32815,6]}

ID = 46005
Name = "Crocodile Bridge 1"
Description = "This house has two beds."
RentOffset = 100
Area = 460
GuildHouse = false
Exit = [32571,32794,6]
Center = [32568,32794,6]
Fields = {[32566,32792,6],[32567,32792,6],[32568,32792,6],[32569,32792,6],[32566,32793,6],[32567,32793,6],[32568,32793,6],[32569,32793,6],[32566,32794,6],[32567,32794,6],[32568,32794,6],[32569,32794,6],[32570,32794,6],[32566,32795,6],[32567,32795,6],[32568,32795,6],[32569,32795,6],[32566,32796,6],[32567,32796,6],[32568,32796,6],[32569,32796,6]}

ID = 46006
Name = "Crocodile Bridge 2"
Description = "This house has two beds."
RentOffset = 100
Area = 460
GuildHouse = false
Exit = [32571,32787,6]
Center = [32568,32787,6]
